ID,Text
13369,Oi Ricardo; seu texto est muito genrico; faltando exemplificao e demonstrao nas prprias obras. Jairo
13370,Oi Rizoneide; seu texto est muito superficial; faltando demonstrao exemplificao e domnio do tema. Prof. Jairo
13371,Oi Rogere; a webquest est boa; mas observe que a ltima citao de seu texto (Rouanet) no aparece nas referncias... abraos; Jairo
13372,Oi Rosenilda; faltou demonstrao e exemplificao nas prprias obras; a referncia ao livro de Linda Hutcheon no existe no seu texto; portanto inadequada. abraos; Jairo
13373,Oi Rosivalda; faltou demonstrao e exemplificao nas prprias obras analisadas; no mais; o texto est bom. abraos; Jairo
13374,Oi Rute; a webquest est boa; faltou demonstrao e exemplificao nas prprias obras analisadas... abraos; Jairo
13376,Oi Silmara; faltou demonstrao e exemplificao nas prprias obras analisadas; a parte terica est ok; mas a referncia ao livro de Massaud Moiss no se justifica no seu texto. abraos; Jairo
13377,Oi Simone; webquest est ok; apenas a referncia ao livro de Massaud Moiss no aparece no texto como citao. abraos; Jairo
13378,Oi Tamires; o seu texto estava indo bem; de repente acabou como que faltando uma concluso ou maior desenvolvimento... abraos; Jairo
13379,Oi Tamires; a concluso e a introduo em seu texto esto muito genricas e portanto sem funo. Faltou maior desenvolvimento e dominio do tema. abraos; Jairo
13380,Oi Wakiria; algum problema com seu texto; s tem uma lista de links...nada mais... abraos; Jairo
13381,Oi Williany; faltou maior domnio do tema; com demonstrao e exemplificao nas prprias obras. abraos; Jairo
13389,Cara aluna. Seu trabalho um texto terico no qual voc no contextualiza com o que foi visto no Vdeo. Voc optou por no seguir as orientaes para a Tarefa desta Webquest.
13391,Cara Aluna. Seu texto; eminentemente terico; no explora o Vdeo; conforme as orientaes para realizao da Tarefa deste webquest.
13392,Seu texto; em parceria com sua colega; no atende aos objetivos da Tarefa desta Webquest.
13397,Sem envio.
13399,Cara aluna.Seu trabalho no atende ao que foi solicitado na Tarefa desta Webquest; Voc no se refere ao vdeo; parecendo mesmo que no o assistiu.
13404,Cara aluna. Voc optou por no fazer a Tarefa segundo as orientaes.
13408,"No foi abordada a obra \""Estrias abensonhadas\""; de Mia Couto. "
13498,Voc no fez o reenvio no tempo determinado.
13499,Trabalho enviado em PDF impossibilita a avaliao da formatao do mesmo. Referncias no configuradas conforme as normas.
13501,Parabns Alice! Um dilogo na Lngua de Sinais pode comear assim; com certeza. A ltima frase ficou um pouco confusa. Pelo contexto;parece que voc queria dizer: Bom estudo! Mas o sinal usado foi conversa. Ento a frase ficou assim: Boa conversa Continue estudando LIBRAS!
13502,Trabalho bom; mas faltou uma introduo para melhor abordar o contedo.
13504,"Parabns Ana Paula! O dilogo apresentado foi simples; mas fiel aos sinais. Apenas a ltima frase ficou confusa...\""Boa conversa\""; Quando no contexto (vocs com os livros sobre a mesa) deveria ser Bom estudo. OK? Continue estudando LIBRAS!! "
13605,preciso indicar as citaes no texto.
13622,timo texto e boa leitura de imagem. Acredito que conseguimos atingir nosso objetivo na proposta desta tarefa.
13625,timo texto e boa leitura de imagem. Acredito que conseguimos atingir nosso objetivo na proposta desta tarefa. Muito bom poder saber da realidade onde meus alunos atuam e saber como fazem para driblar as adversidades de cada dia. Um abrao!
13626,timo texto e boa leitura de imagem. Acredito que conseguimos atingir nosso objetivo na proposta desta tarefa. NECESSRIO rever as questes sobre metodologia cientfica; tamanho da fonte espaamentos.
13627,timo texto e boa leitura das imagens do filme. Um abrao!
13628,Bom texto e boa leitura de imagens; faltou um pouco mais de cuidado com as questes de metodologia cientfica; espaamento de margens; padro das fontes e organizao do trabalho. Na prxima vez s consultar o fascculo de da disciplina de metodologia. Um abrao!
13629,timo texto e boa leitura das imagens do filme. Um abrao!
13631,Excelente leitura das imagens do filme; faltou somente as referncias; parte muito importante de um trabalho acadmico. Um abrao!
13632,Excelente leitura imagtica do filme e da lio que ele pretende passar. Parabns!
13633,Excelente leitura imagtica; a stima arte nos proporciona aprender muito sobre realidades diferentes. Uma brao!
13634,Boa leitura do filme; mas o texto precisava estar de acordo com as normas da ABNT; formatado respeitando espaamentos e padronizao de fontes. Um abrao!
13636,Clara; boa leitura imagtica do filme e boas lies foram retiradas dele; porm voc precisa organizar seus trabalhos conforme as regras da ABNT; como explica o fascculo de metodologia cientfica. Um abrao!
13637,Cleber tima leitura imagtica do filme; percebi que boas lies foram tiradas do enredo; porm; faltou um pouco de cuidado com a organizao do texto; os trabalhos acadmicos devem respeitar as normas da ABNT; conforme o que explica o fascculo da disciplina de metodologia cientfica. Um abrao!
13638,tima leitura imagtica do filme; percebi que boas lies foram tiradas do enredo. Parabns!!
13639,Excelente leitura imagtica do filme; percebi que boas lies foram tiradas do enredo; gostei do texto. Um abrao!
13641,Edivaldo; tima leitura imagtica do filme; percebi que boas lies foram tiradas do enredo. Parabns pelo texto. Um abrao!
13642,Edvalda; tima leitura imagtica do filme; percebi que boas lies foram tiradas do enredo; porm; faltou um pouco de cuidado com a organizao do texto; os trabalhos acadmicos devem respeitar as normas da ABNT; conforme o que explica o fascculo da disciplina de metodologia cientfica; faltou tambm as referncias. Um abrao!
13644,Elizangela; tima leitura imagtica do filme; percebi que boas lies foram tiradas do enredo. Um abrao!
13645,Emanuel; tima leitura imagtica do filme; e maravilhoso texto; cheio de verdades; percebi que boas lies foram tiradas do enredo. Parabns!! Um abrao!
13646,Everaldo; Excelente leitura imagtica do filme; percebi que boas lies foram tiradas do enredo. Parabns! Um abrao!
13709,No conseguir ver sua web. Me envie por email
13768,Izaias; excelente texto; boa leitura imagtica do enredo e boa organizao do gnero solicitado. Um abrao! Parabns!!
13769,Jeisa; tima leitura do enredo e do mundo; muito bom perceber a comparao que voc conseguiu realizar a partir das suas obersaes e do que o filme pretendeu mostrar; porm voc deve ter mais ateno com as questes de organizao textual ( metodologia cientfica) percebi uma desordem esttica no texto; espaamento entre linhas e imagens; paragrafao. Um abrao!
13770,Jssica; boa leitura imagtica do filme a bom texto; porm faltou referenciar a obra que serviu como base para escrita de seu texto. Um abrao!
13771,Jos Fbio; seu texto demonstrou boa leitura de imagtica e do enredo; porm faltou organizar o texto conforme as regras da ABNT (metodologia cientfica) trabalhos acadmicos de qualquer gnero precisam ser organizado conforme estas regras que determinam; espaos entre linhas e margens; padronizao de fontes entre outras questes textuais. Um abrao!
13772,Jos Fagner; excelente leitura imagtica do texto; porm faltou referenci-lo. Parabns!
13773,Jos Gilson; excelente texto e leitura imagtica do texto; gostei bastante de suas percepes dos detalhes que somente um leitor capaz de considerar. Parabns!
13778,Jnilson; timo texto; leitura imagtica; muito coerente com o enredo e boa comparao com aspectos da realidade educacional de nosso pas; porm necessrio rever alguns padres determinados pelas regras da ABNT ( Metodologia cientfica) como por exemplo organizao da capa e distribuio dos itens do gnero solicitado de maneira correta. Um abrao!
13779,Josimere; boa leitura de imagtica do filme excelente relao com a realidade. Parabns!
13780,Jucelma; bom texto; boa leitura imagtica do enredo e comparao com a realidade; porm alguns aspectos relacionados a organizao textual precisam ser revistos; como por exemplo; padronizao das fontes; espaamento entre margens e organizao dos pargrafos. Sugiro que consulte o fascculo de metodologia cientfica. Um abrao!
13781,Jucilene; bom texto e boa comparao do enredo com a realidade; porm alguns aspectos relacionados a organizao textual precisam ser revistos. Sugiro uma nova leitura do fascculo de metodologia cientfica. Um abrao!
13782,Jucyane; bom texto e boa leitura imagtica do enredo; voc conseguiu atingir as expectativas no que diz respeito a relacionar a obra e a realidade; porm; faltou organizar o texto de acordo com as normas da ABNT ( Fascculo de metodologia cientfica) voc deve respeitar um padro para tamanho de fontes e espaamentos entre linhas e pargrafos. Um abrao!
13783,Jussara; tima leitura imagtica e do enredo filme; que bom que voc retirou dele lies que serviro para seu futuro. Parabns! Um abrao!
13784,Ktia; excelente leitura imagtica e do enredo do filme; voc demonstrou muita sensibilidade em observar detalhes do filme e relacion-los a nossa realidade educacional. Parabns! Um abrao!
13785,Katiana; muito boa sua leitura imagtica do filme; suas comparaes entre o enredo e a realidade foram bastante pertinentes; porm; mais cuidado com a organizao textual; h um padro para as capas dos trabalhos acadmicos; assim como para as cores e fontes utilizados neles; sugiro que consulte o manual de metodologia cientfica. Um abrao!
13786,Layanne; excelente leitura do enredo e das imagens do filme; tima relao com a realidade e suas experincias vivenciadas ao longo das etapas da disciplina. Um abrao e parabns!
13787,Leandro; boa leitura de imagens e enredo do filme; a relao feita por voc do contexto com a realidade tambm bastante pertinente; porm necessrio organizar o texto; margens; espaos e padronizao da fonte. Sugiro que reveja o fascculo de metodologia cientfica. Uma brao!
13788,Leonires; seu texto apresenta uma excelente leitura e imagtica e do enredo; parabns! Um abrao!
13789,Levy; excelente leitura do filme; sua escolha foi de muito bom gosto; parabns pelo texto e pelas observaes to pertinentes a nossa realidade. Um abrao!
13790,Livia; Excelente texto e viso do enredo e das imagens que o filme pretendia passar. Parabns! Um abrao!
13791,Lcia; acredito que voc se enganou no envio; o documento que est anexado o relatrio final da disciplina e no o trabalho da web; como no sei se teremos tempo de trocar atribui uma nota para que no sejas prejudicada. Um abrao!
13792,Lucimere; boias reflexes sobre a leitura imagtica filme como tambm do enredo e as lies que ele desejava passar. Um abrao!
13793,Maria do Carmo; boa leitura imagtica do filme e do enredo; percebi que nosso objetivo na atividade foi atingido. Parabns! Um abrao!
13794,Maria de Ftima; excelente leitura imagtica do filme como tambm as relaes que voc conseguiu observar entre o enredo do filme e a realidade vivida por voc durante as experincias de estgio. Parabns! Um abrao!
13795,Maria de Ftima; excelente leitura imagtica do filme como tambm as relaes que voc conseguiu observar entre o enredo do filme e a realidade vivida por voc durante as experincias de estgio. Parabns! Um abrao!
13796,Maria Joselita; voc fez uma belssima leitura do filme e das lies que ele pretende passar; seu texto me deixou bastante motivado a acreditar que assim como eu existem pessoas que acreditam no poder da educao. Um abrao e parabns!
13797,Mariclia; tima leitura imagtica do filme e anlise feita do enredo; porm necessrio rever pequenos detalhes referentes a metodologia cientfica; como colocao do ttulo e espaamento. Parabns!
13798,Marlia; tima leitura imagtica e do enredo do filme; parabns pelo texto e pela sensibilidade em perceber os detalhes mais importantes. Parabns! Um abrao!
13799,Mariza; sua escolha foi tima; leitura interessante das imagens e do enredo do filme; porm necessrio rever questes de organizao textual; como espaamento entre linhas e margens e a forma correta de referenciao.
13800,Martina; boa leitura do enredo do filme; senti falta de mais comparaes da histria vista e da realidade vivida por voc durante as experincias de estgio.
13801,Millena; boa leitura e bom texto; faltou referenciar de maneira correta o filme. Um abrao!
13802,Mnica; excelente leitura do filme e ainda mais as comparaes entre fico e realidade que voc conseguiu perceber. Seu texto me deixou bastante emocionado. Um abrao!
13803,Patrcia; leitura interessante feita do enredo e mais ainda da realidade onde estamos inseridos; gostei bastante das suas reflexes sobre nossas intervenes na educao de nossos estudantes e o cuidado que devemos ter com o eles trazem de casa. Parabns!
13804,Rafaelly; tima leitura da imagens do filme e enredo; suas observaes e relaes com a realidade foram melhores ainda. Parabns. Um abrao!
13805,Ricardo; excelente leitura do filme e da realidade; voc estabeleceu relaes bastante importantes que merecem ateno como a questo do tradicionalismo x diversidade de pblico; gostei bastante do seu texto. Parabns!
